# Woo (WOrdlist generator Object-oriented verb section) data file
#
# Copyright (C) 2000-2002 Nadav Har'El, Dan Kenigsberg
#
# options for each word:
מוט פ,פי,פו,הת,הפ,הו
מכר פ,קל_אפעול,נפ,הת
מלא פ,נפ,אין_שם_פעולה
מלא פ,פי,פו,הת
מלט פ,נפ,פי,הפ
מלץ פ,הפ,הו
ממן פ,פי,פו,הת
ממש פ,פי,פו,הת
מנה פ,קל_אפעל+,נפ,פי+,פו,הת
מנע פ,קל_אפעל,נפ
מסס פ,הפ+,הו,הת
מסר פ,נפ,אין_שם_פעולה
מסר פ,קל_אפעול,הת
מעד פ,קל_אפעל,אין_פעול,הפ,הו
מעט פ,פי,הת,הפ,הו
מען פ,פי,פו,נפ
מצא פ,קל_אפעל,נפ,הפ,הו,הת,אין_פעול # יש פעול, אבל הוא "מצוי" ולא "מצוא"
מצא פ,קל_אפעל,נפ,הת,הפ,הו,אין_פעול
מקד פ,פי,פו,הת
מקח פ,הת
מקם פ,פי,פו,הת
מרא פ,הפ
מרר פ,פי,שמור_עע
משך פ,קל_אפעול,הפ,נפ,הת
מת פ,קל_אפעול,נסתר
מת פ,קל_אפעול,נסתר,שמור_ל
מתח פ,קל_אפעל,נפ,הת
מתן פ,הפ,פי,פו,הת
נאף פ,פי
נאף פ,קל_אפעל,אין_פעול,אין_שם_פעולה
נבא פ,פי,הת
נבח פ,קל_אפעל,שמור_פנ
נבט פ,הפ,נפ
נבט פ,קל_אפעול,הפ,הו,שמור_פנ,אין_פעול
נבל פ,קל_אפעול
נבע פ,הפ,הו
נבע פ,קל_אפעול,שמור_פנ
נבר פ,קל_אפעול,שמור_פנ,אין_פעול
נגב פ,פי,פו,הת
נגד פ,הת,הפ
נגה פ,הפ,שמור_מפיק
נגה פ,קל_אפעל,שמור_מפיק,ציווי_שמור_פנ,אין_פעול
נגח פ,נפ,פי,פו,הת,הפ
נגח פ,קל_אפעל,נפ,שמור_פנ
נגח פ,קל_אפעל,ציווי_שמור_פנ
נגע פ,נפ,שמור_פנ # נראה לי שזה יותר יפה ככה
נגע פ,קל_אפעול,מקור=לגעת,שמור_פנ,מקור_מלעילי,עתיד1=ליגע #גם זה חוקי.
נגע פ,קל_אפעל,הפ
נגע פ,קל_אפעל,מקור_רגיל
נגף פ,הפ,הו
נגף פ,נפ,אין_שם_פעולה
נגר פ,נפ,הפ,הו
נגש פ,הפ,הו,הת
נגש פ,נפ,מקור=לגשת,מקור_מלעילי,שם_פעולה=גישה,עתיד1=ליגש #כנראה בכלל לא בניין נפעל
נגש פ,קל_אפעל,שמור_פנ,אין_פעול
נדב פ,פי,פו,הת
נדד פ,קל_אפעול,שמור_עע,שמור_פנ,ציווי_שמור_פנ
נדד פ,קל_אפעול
נדח פ,הפ,הו
נדף פ,קל_אפעול,אין_פעול,אין_שם_פעולה,ציווי_שמור_פנ
נדף פ,הת,הפ # בכימיה גם פי,פו
נדר פ,קל_אפעול,הפ,אין_פעול,הפ,הו
נדר פ,קל_אפעול,שמור_פנ,אין_פעול
נהג פ,פי,פו,הת,הפ,הו,קל_אפעל
נהל פ,פי,פו,הת
נהם פ,קל_אפעל
נהם פ,קל_אפעל,ציווי=נהום
נהר פ,קל_אפעל,אין_פעול
נוא פ,הפ,הו
נוח פ,הפ,הו
נוח פ,קל_אפעל,אין_שם_פעולה
נוט פ,פי,פו,שמור_עו
נוע פ,קל_אפעול,אין_שם_פעולה,אין_פעול
נוע פ,הפ,הו
נזל פ,קל_אפעל,ציווי_שמור_פנ,אין_פעול
נזר פ,הת
נחל פ,הת
נחל פ,קל_אפעל,שמור_פנ,אין_שם_פעולה,אין_פעול
נחש פ,פי,פו
נחת פ,קל_אפעל,הפ,הו # בהנדסת חשמל גם ניחת
נטב פ,הפ # ראה ה"שורש" ננק
נטה פ,קל_אפעל,מקור_רגיל,הפ,הו
נטל פ,קל_אפעול,מקור_רגיל
נטל פ,קל_אפעול,נפ,הפ,הו
נטע פ,נפ ##נטע פ,קל_אפעל,מקור_רגיל,ציווי_שמור_פנ
נטע פ,נפ,שמור_פנ
נטע פ,קל_אפעל,ציווי=טע #TODO לטעת,ליטע עתיד1
נטר פ,פי,פו
נטר פ,קל_אפעול,אין_שם_פעולה,אין_פעול
נטרל פ,פי,פו
נטש פ,נפ,אין_שם_פעולה
נטש פ,קל_אפעול # TODO לנטוש או ליטוש?
נידון פ,נפ,נסתר,שמור_פי,אין_שם_פעולה
ניזונ פ,נסתר,נפ,שמור_פי,אין_שם_פעולה
ניזוק פ,נסתר,נפ,שמור_פי,אין_שם_פעולה
ניצוד פ,נסתר,נפ,שמור_פי,אין_שם_פעולה
נכה פ,הפ,הו,שם_פעולה=הכאה
נכח פ,קל_אפעל,אין_שם_פעולה,אין_פעול
נכר פ,הפ,הו,הת
נכר פ,פי,הת
נמך פ,הפ,הו,שמור_פנ
נמך פ,קל_אפעול,בינוני_שמן,שמור_פנ,אין_שם_פעולה
נמק פ,פי,פו
ננק פ,הפ # שיטה איומה לקבלת תוצאה נכונה. המטרה מקדשת את האצעים?
נסה פ,פי,פו,הת
נסח פ,פי,פו,הת
נסך פ,קל_אפעול,שמור_פנ
נסס פ,הת
נסע פ,הפ,הו
נסע פ,קל_אפעל,ציווי=סע,אין_פעול
נסר פ,פי,פו,הפ,הו
נער פ,קל_אפעל,פי,פו,הת,אין_פעול
נפח פ,פי,פו,הת
נפח פ,קל_אפעל,מקור=לפחת,מקור_מלעילי
נפח פ,קל_אפעל,מקור_רגיל,ציווי_שמור_פנ
נפל פ,קל_אפעול,הפ,הו,הת
נפל פ,קל_אפעול,ציווי_שמור_פנ
נפץ פ,פי,פו
נפק פ,פי,פו,הפ,הו,שמור_פנ
נפש פ,קל_אפעול,אין_שם_פעולה,אין_פעול
נצח פ,פי,פו,הפ,הו,שמור_פנ,הת
נצל פ,הפ,הו,נפ
נצל פ,הפ,נפ,פי,פו,הת
נצל פ,פי,פו,הת
נצל פ,שמור_פנ,הפ # האם זה פועל של אבא שלי בלבד?
נצת פ,הפ,הו
נקב פ,קל_אפעול,אין_שם_פעולה
נקה פ,פי,פו,הת
נקט פ,קל_אפעול,נפ,שמור_פנ
נקם פ,קל_אפעול,אין_שם_פעולה,אין_פעול,נפ,הת
נקע פ,נפ,שמור_פנ,אין_שם_פעולה
נקע פ,קל_אפעל,שמור_פנ #TODO לקעת ???
נקש פ,הפ,הו,הת
נשא פ,נפ,הת
נשא פ,קל_אפעל,מקור=לשאת,מקור_מלעילי,ציווי=שא,עתיד1=לישא
נשג פ,הפ,הו
נשג פ,הפ,הו,בינונית_ארכאית
נשך פ,קל_אפעול
נשך פ,קל_אפעול,נפ,ציווי_שמור_פנ
נשך פ,קל_אפעול,נפ,שמור_פנ
נשל פ,הפ
נשל פ,קל_אפעל,ציווי=של,אין_פעול
נשל פ,קל_אפעל,שמור_פנ,אין_פעול
נשם פ,קל_אפעול,מקור_רגיל,אין_פעול,הת,הפ,הו
נשק פ,פי,פו,הת,הפ,הו
נשק פ,קל_אפעל,מקור_רגיל,ציווי=נשק,אין_פעול
נשק פ,קל_אפעל,ציווי=שק,אין_פעול
נתח פ,פי,פו
נתן פ,נפ,אין_שם_פעולה
נתן פ,קל_אפעל,מקור=לתת,ציווי=תנ,עתיד1=ליתנ
נתק פ,פי,פו,הת
נתר פ,פי,הפ,הו
סבב פ,הפ+,הסיבותי_ישן
סבב פ,נפ,אין_שם_פעולה
סבב פ,פי+,פו,הת,הפ,הו 
סבב פ,קל_אפעול,בינוני_שומר,אין_פעול
סבב פ,קל_אפעל,אין_פעול,פי,פו,שמור_עע
סבך פ,פי,הת
סבך פ,פי,פו,הת
סבל פ,נפ,אין_שם_פעולה
סבל פ,קל_אפעול,אין_פעול
סבן פ,פי,פו,הת
סבסד פ,פי,פו
סבר פ,הפ,הו,הת
סבר פ,קל_אפעול,אין_שם_פעולה
סגד פ,קל_אפעול,אין_פעול
סגל פ,פי,פו,הת
סגר פ,פי,אין_שם_פעולה
סגר פ,קל_אפעול,הת
סגר פ,קל_אפעול,נפ,פו,הת,הפ,הו
סדק פ,קל_אפעול,נפ
סדר פ,פי,פו,הת,הפ,הו
סוב פ,נפ,אין_שם_פעולה
סוב פ,נפ,נסוב_מודרני,אין_שם_פעולה
סוב פ,קל_אפעול
סוג פ,נפ,נסוב_מודרני,שם_פעולה=נסיגה
סוג פ,פי,פו,הת,שמור_עו
סוד פ,הת
סוה פ,הפ,הו,שמור_עו,שם_פעולה=הסוואה
סחט פ,נפ,אין_שם_פעולה
סחט פ,קל_אפעל
סחר פ,קל_אפעל,נפ,אין_שם_פעולה
סחרר פ,פי,פו,הת
סטה פ,קל_אפעל,אין_פעול
סיג פ,פי,פו,הת,שמור_עו
סים פ,פי,פו,הת,שמור_עו
סיע פ,פי,הת,שמור_עו
סכל פ,פי,פו,הת
סכם פ,נפ,אין_שם_פעולה
סכם פ,קל_אפעול,פי,פו,הת,הפ,הו
סכן פ,פי,הת
סכן פ,פי,הת
סכסכ פ,פי,פו,הת
סכר פ,קל_אפעול
סלח פ,נפ,אין_שם_פעולה
סלח פ,קל_אפעל,אין_פעול
סלל פ,נפ,שמור_עע
סלל פ,קל_אפעול,שמור_עע
סלם פ,הפ,הו
סלק פ,פי,פו,הת
סמך פ,קל_אפעול,נפ,הת,הפ,הו
סמל פ,פי,פו
סמן פ,פי,פו,הת
סמר פ,קל_אפעול,הת
סנן פ,פי,פו,הת,שמור_עע
סעד פ,קל_אפעל,אין_שם_פעולה,אין_פעול
סער פ,הת
סער פ,הפ,הו,אין_שם_פעולה
סער פ,קל_אפעל,אין_פעול,שם_פעולה=סערה
ספג פ,נפ,אין_שם_פעולה 
ספג פ,קל_אפעול,הפ,הו
ספד פ,קל_אפעול,הפ,אין_שם_פעולה,אין_פעול
ספה פ,נפ
ספח פ,קל_אפעל,נפ,הת
ספק פ,פי,פו,הת,הפ,קל_אפעול
ספר פ,קל_אפעול,נפ,פי,פו,הת
סקל פ,נפ,אין_שם_פעולה
סקל פ,קל_אפעול,פי
סקר פ,נפ,אין_שם_פעולה
סקר פ,קל_אפעול,פי,פו
סרב פ,פי,פו
סרח פ,קל_אפעל,הפ
סרט פ,הפ+,הו
סרטן פ,פי
סרק פ,פי,פו,הת
סתם פ,נפ,אין_שם_פעולה
סתם פ,קל_אפעול
סתר פ,נפ,אין_שם_פעולה,הת
סתר פ,קל_אפעול,הפ,הו
עבד פ,פי+,עו,הפ+,הו
עבד פ,קל_אפעול+,שם_פעולה=עבודה,אין_פעול
עבר פ,קל_אפעול,אין_פעול,נפ,הפ,הו,פי,פו,הת
עגן פ,נפ,אין_שם_פעולה
עגן פ,קל_אפעול,אין_פעול,פי,פו
עדד פ,פי,פו,הת
עדכן פ,פי,פו,הת
עדף פ,הפ,הו
עדר פ,קל_אפעול,נפ
עוב פ,הפ,הו
עוד פ,הפ
עום פ,הו
עוק פ,הפ,אין_שם_פעולה
עור פ,נפ,אין_שם_פעולה
עור פ,פו,שמור_עו
עור פ,פי,פו,הת,הפ,הו
עור פ,פי,פו,הת,שמור_עו
עזב פ,קל_אפעול,נפ,הפ
עזז פ,הפ
עזר פ,נפ
עזר פ,קל_אפעול,אין_שם_פעולה,אין_פעול
עטף פ,נפ
עטף פ,קל_אפעול,הת
עטר פ,פי,פו,הפ
עין פ,פי,שמור_עו
עכב פ,פי,פו,הת
עלב פ,נפ,הפ
עלב פ,קל_אפעול,אין_שם_פעולה
עלה פ,הפ,שם_פעולה=העלאה
עלה פ,קל_אפעל,אין_פעול,הו,הת
עלם פ,נפ,הת,הפ,הו
עמד פ,קל_אפעול,אין_פעול,נפ,פי,פו,הפ,הו
עמם פ,פי,פו,הת,שמור_עע
עמס פ,הפ,הו
עמק פ,הפ,הו,הת
עמר פ,הת
עמת פ,פי,פו,הת
ענה פ,נפ,פי,פו,הת
ענה פ,קל_אפעול,אין_שם_פעולה
עניין פ,פי,פו,אין_שם_פעולה ## TODO להכפיל את היוד במפורש
עניין פ,הת
ענן פ,הת,שמור_עע
ענק פ,הפ,הו
ענש פ,הפ
ענש פ,נפ,אין_שם_פעולה
עסק פ,הפ,הו,הת
עסק פ,קל_אפעול,אין_שם_פעולה
עצב פ,נפ,הפ,הו,פי,פו,הת
עצבן פ,פי,פו,הת
עצם פ,קל_אפעול,נפ,הפ,הו,הת
עצר פ,קל_אפעול,נפ,
עקב פ,קל_אפעול,אין_פעול
עקף פ,נפ,אין_שם_פעולה
עקף פ,קל_אפעול,אין_פעול
עקר פ,פי,פו,הת,קל_אפעול,נפ
עקש פ,הת
ערב פ,פי,פו,הת
ערבב פ,פי,פו,הת
ערג פ,קל_אפעול,אין_פעול
ערטל פ,פי,פו,הת
ערך פ,קל_אפעול,נפ,הפ,הו
ערער פ,פי,פו,הת
ערף פ,הפ,אין_שם_פעולה
ערף פ,קל_אפעול
ערפל פ,פי,פו,הת
עשה פ,קל_אפעל+,נפ
עשן פ,פי
עתק פ,הפ+,הו,נפ
עתר פ,קל_אפעול,אין_פעול,נפ
פאר פ,פי,פו,הת
פגן פ,הפ,הו
פגע פ,קל_אפעל,נפ,פי
פגש פ,נפ,אין_שם_פעולה,הפ
פגש פ,קל_אפעול,אין_פעול,הו
פהק פ,פי
פוח פ,הפ
פוץ פ,הפ,הו
פוץ פ,נפ,אין_שם_פעולה
פוץ פ,נפ,נסוב_מודרני,אין_שם_פעולה
פזר פ,פי,פו,הת
פחד פ,הפ,הו
פחד פ,פי,אין_עבר,אין_ציווי,אין_שם_פעולה # פי - TODO למפחד אין עבר חוקי
פחד פ,קל_אפעל,אין_שם_פעולה,אין_פעול
פחלץ פ,פי,פו
פחת פ,קל_אפעל,פי,פו,הפ,הו
פטר פ,פו,הת,קל_אפעול,נפ,הפ
פטר פ,פי,אין_שם_פעולה
פיס פ,פי,הת,שמור_עו
פיק פ,הפ,הו
פלא פ,הפ,הת
פלג פ,פי,פו,הת,הפ,הו
פלל פ,פי,הת,שמור_עע,הפ,הו
פלס פ,פי
פלש פ,קל_אפעול,אין_פעול,הת
פנה פ,נפ,אין_שם_פעולה
פנה פ,קל_אפעל,פי,פו,הת,הפ,הו
פנם פ,הפ,הו
פנק פ,פי,פו,הת
פסד פ,הפ,שם_פעולה=הפסד
פסח פ,קל_אפעל,אין_פעול
פסל פ,פי,פו,קל_אפעול,נפ
פסק פ,קל_אפעול,נפ,פי,פו,הפ,הו
פעל פ,הפ,הו,הת
פעל פ,הפ,הו,הת
פעל פ,קל_אפעל,אין_פעול
פעל פ,קל_אפעל,אין_שם_פעולה,אין_פעול
פענח פ,הת,אין_שם_פעולה
פענח פ,פי,פו
פצה פ,קל_אפעל,אין_פעול,פי,פו
פצע פ,נפ,הפ,אין_שם_פעולה
פצע פ,קל_אפעל
פצץ פ,הפ,הו,שמור_עע
פצץ פ,פי,פו,הת
פצר פ,הפ
פצר פ,קל_אפעול,ציווי=פצור # בניגוד להיותו ברשימה II עמ' 31
פקד פ,קל_אפעול,נפ,הפ,הו,פי,הת
פקח פ,נפ,אין_שם_פעולה
פקח פ,קל_אפעל,פי,פו
פקע פ,קל_אפעל,אין_פעול,הת
פקפק פ,פי
פקק פ,הת # קצת מיושן
פקק פ,קל_אפעול,אין_שם_פעולה,שמור_עע
פרד פ,הפ,הו,נפ
פרח פ,קל_אפעל,אין_פעול,הפ,הו
פרט פ,נפ
פרט פ,קל_אפעול,פי,פו,הפ,הו
פרכס פ,פי
פרנס פ,פי,הת
פרס פ,קל_אפעול,נפ,הת
פרסם פ,פי,פו,הת
פרע פ,נפ,אין_שם_פעולה
פרע פ,קל_אפעל,הפ,הת
פרץ פ,נפ,אין_שם_פעולה
פרץ פ,קל_אפעול,הת
פרק פ,פי,פו,הת,קל_אפעול
פרק פ,נפ,אין_שם_פעולה
פרר פ,פי,פו,הת,הפ
פרר פ,פי,פו,הת,הפ,הו
פרש פ,נפ,אין_שם_פעולה
פרש פ,קל_אפעול,פי,פו,הת,הפ,הו
פשט פ,קל_אפעול,הפ,הו,פי,פו,הת
פשל פ,הפ,הו,פי,פו,הת #זכותי לתקוע סלנג לתוך המילון שלי!
פשע פ,קל_אפעל,אין_פעול
פשר פ,הת,פי # ,פו
פתח פ,קל_אפעל,נפ,פי,פו,הת
פתע פ,הפ,הו
פתר פ,קל_אפעול,אין_שם_פעולה,נפ
צ'יקמק פ,נסתר,פי
הצ'טקמק פ,נסתר,הת
צבע פ,נפ,אין_שם_פעולה
צבע פ,קל_אפעל,הת,הפ,הו
צבר פ,קל_אפעול,נפ,הת
צדק פ,הפ,הו,הת
צדק פ,קל_אפעל,אין_פעול,אין_שם_פעולה
צהב פ,הפ
צהל פ,קל_אפעל,שם_פעולה=צהלה,אין_פעול
צהר פ,הפ,הו
צוד פ,קל_אפעל,אין_שם_פעולה
צוה פ,פי,שמור_עו
צוף פ,קל_אפעול,הפ,הו
צוץ פ,קל_אפעול,אין_שם_פעולה
צוץ פ,הפ
צחק פ,קל_אפעל,אין_פעול,אין_שם_פעולה,הפ # יש גם ציחק - אבל לא במילון שלי.
צטט פ,פי,פו,שמור_עע
ציד פ,פי,פו,הת,שמור_עו
צין פ,פי,פו,הת,שמור_עו
ציץ פ,פי,שמור_עו
ציר פ,פי,פו,הת,שמור_עו
צלב פ,קל_אפעול,הפ,הו,הת
צלב פ,נפ,אין_שם_פעולה
צלה פ,קל_אפעל+
צלה פ,נפ,אין_שם_פעולה
צלח פ,הפ,קל_אפעל,אין_פעול
צלל פ,הפ,הו
צלל פ,קל_אפעול,שמור_עע,הת
צלם פ,פי,פו,הת
צלף פ,קל_אפעול,אין_פעול,הפ,
צמא פ,הפ
צמח פ,קל_אפעל,אין_פעול,הפ
צמצם פ,פי,פו,הת
צנח פ,קל_אפעל,אין_פעול,הפ,הו
צנן פ,פי,פו,הת,שמור_עע
צער פ,פי,הת
צפה פ,נפ,אין_שם_פעולה
צפה פ,קל_אפעל,פי,פו
צפפ פ,פי,פו,הת
צרח פ,קל_אפעל,אין_פעול,אין_שם_פעולה
צרך פ,נפ,הת,הפ,אין_שם_פעולה
צרך פ,קל_אפעול,אין_פעול
צרף פ,פי,פו,הת,קל_אפעול
קבב פ,קל_אפעול,אין_פעול,עתיד_חרוק # אין לי מושג מה זה הפועל הזה!
קבל פ,פי,שם_פעולה=קבלה
קבל פ,קל_אפעול+,הפ,הת
קבע פ,קל_אפעל,פי,פו,הת
קבע פ,נפ,אין_שם_פעולה
קבץ פ,פי,פו,הת
קבר פ,קל_אפעול,נפ
קדם פ,הפ,הו,פי,פו,הת ##קדם פ,קל_אפעל # רשימה2 ציווי
קדם פ,קל_אפעל,פי,פו,הת,הפ,הו
קדר פ,קל_אפעל,אין_שם_פעולה,אין_פעול
קדש פ,פי,פו,הת,הפ,הו
קוה פ,פי,נפ,שמור_עו
קום פ,קל_אפעל,הפ,הו,פי,פו,הת
קוץ פ,קל_אפעל,הפ
קטלג פ,פי,פו
קטן פ,הפ,הו
קטן פ,קל_אפעל,אין_שם_פעולה,בינוני_שמן,אין_פעול
קטע פ,נפ,אין_שם_פעולה
קטע פ,קל_אפעל
קים פ,פי,פו,הת,שמור_עו
קיף פ,הפ,הו
קלט פ,קל_אפעול,נפ,הפ,הו
קלל פ,הפ,הו
קלל פ,פי,פו,שמור_עע,אין_שם_פעולה
קלל פ,קל_אפעל,אין_פעול
קלע פ,נפ,קל_אפעל
קלקל פ,פי,פו,הת
קמר פ,פי,פו,הת
קנה פ,נפ,אין_שם_פעולה
קנה פ,קל_אפעל+,הפ+,הו
קנט פ,הפ,הו
קנן פ,פי
קנן פ,פי,שמור_עע
קסם פ,הפ,הו
קסם פ,קל_אפעול,הפ,הו,אין_שם_פעולה
קפא פ,קל_אפעל,הפ,הו
קפד פ,הפ,הו,פי,פו # קיפד ראשו, חייו קופדו ?
קפל פ,פי,פו,הת
קפץ פ,קל_אפעול,הפ,הו,פי # קפוץ - משמעות שונה..., קיפץ - מיושן
קצה פ,הפ,הו,שם_פעולה=הקצאה
קצץ פ,הת,שמור_עע,אין_שם_פעולה
קצץ פ,פי,פו,שמור_עע
קצץ פ,שמור_עע,קל_אפעול
קצר פ,קל_אפעול+,פי+,פו,הת
קצר פ,נפ,אין_שם_פעולה
קרא פ,הפ,הו,קל_אפעל,הת
קרא פ,נפ,אין_שם_פעולה
קרב פ,פי,פו,הת,הפ,הו
קרב פ,קל_אפעל,ציווי=קרב,בינוני_שמן,אין_שם_פעולה
קרה פ,נפ
קרה פ,קל_אפעל,אין_שם_פעולה
קרם פ,הפ,הו
קרם פ,קל_אפעול,אין_שם_פעולה,אין_פעול #רשימה2 ציווי
קרן פ,קל_אפעול,אין_פעול,הפ,הו
קרס פ,קל_אפעול
קרר פ,פי,פו,הת,שמור_עע
קשב פ,הפ ##קשב פ,קל_אפעול #רשימה2 ציווי
קשה פ,הפ,הו,הת
קשה פ,קל_אפעל,אין_שם_פעולה,אין_פעול,בינוני_שמן
קשר פ,קל_אפעול,נפ,פי,פו,הת
ראה פ,הפ+,אין_שם_פעולה
ראה פ,קל_אפעל+,נפ,הת,הו
ראיין פ,פי,פו,הת
רבץ פ,קל_אפעול,אין_פעול,הפ
רגז פ,הפ,הת
רגז פ,קל_אפעול,אין_שם_פעולה
רגל פ,הפ,הו,הת,אין_שם_פעולה
רגם פ,קל_אפעול,נפ
רגע פ,קל_אפעל,נפ,הפ,הת
רגש פ,פי,פו,הת,הפ,הו
רדם פ,נפ,הפ,הו
רדף פ,נפ,אין_שם_פעולה
רדף פ,קל_אפעול
רהב פ,הפ
רוח פ,הפ,שמור_עו
רום פ,הפ+,הו,הת
רום פ,פי+,פו,אין_שם_פעולה
רחב פ,הפ,הו,הת
רחב פ,הפ,הו,הת ##רחב פ,קל_אפעל,בינוני_שמן,אין_שם_פעולה
רחף פ,פי
רחק פ,הפ,הו,הת
רחרח פ,פי
רחש פ,קל_אפעל,אין_פעול,הת
ריח פ,הפ
רכב פ,הת,הו,הפ
רכב פ,קל_אפעל,מקור=לרכב
רכז פ,פי,פו,הת
רכך פ,פי,פו,הת,שמור_עע
רכל פ,פי # TODO בדוק סלנג
רכן פ,קל_אפעול
רכש פ,נפ,אין_שם_פעולה
רכש פ,קל_אפעול,אין_פעול
רמה פ,פי,פו,אין_שם_פעולה
רמס פ,קל_אפעול
רמס פ,אין_שם_פעולה,נפ
רסס פ,פי,פו,שמור_עע
רסק פ,פי,פו,הת
רעב פ,הפ,הו
רעב פ,קל_אפעל,בינוני_שמן,אין_שם_פעולה,
רעד פ,קל_אפעל,אין_פעול,
רעל פ,הפ,הו
רענן פ,פי,הת
רעף פ,הפ,הו
רפא פ,פי,פו,הת,נפ
רפד פ,פי,פו ##רפד פ,קל_אפעול #רשימה2 ציווי
רפה פ,הפ,הו,הת
רפה פ,קל_אפעל,אין_שם_פעולה
רפרף פ,פי
רצה פ,הפ,שם_פעולה=הרצאה
רצה פ,נפ,הפ,אין_שם_פעולה
רצה פ,קל_אפעל,פי,פו,הת,הו
רצח פ,קל_אפעל,אין_פעול,נפ
רצף פ,פי,פו
רקב פ,קל_אפעל,בינוני_שמן,אין_שם_פעולה # אבל יש פעול!
רקב פ,נפ,אין_שם_פעולה,הפ
רקד פ,הפ,הו
רקד פ,קל_אפעול,אין_שם_פעולה,אין_פעול
רקם פ,קל_אפעול,אין_שם_פעולה,נפ
רשה פ,הו
רשה פ,הפ,שם_פעולה=הרשאה
רשם פ,קל_אפעול,נפ,הפ,הת
רשע פ,הפ,הו
רשש פ,הת,פי+
רתם פ,קל_אפעול,נפ
רתע פ,נפ,אין_שם_פעולה
רתע פ,קל_אפעל,אין_פעול,נפ,הפ+,הו
רתק פ,פי
שאב פ,קל_אפעל,נפ
שאה פ,הת
שאל פ,קל_אפעל,נפ,הפ,הו
שאף פ,נפ,אין_שם_פעולה
שאף פ,קל_אפעל,הפ,הו
שאר פ,נפ,הפ+,הו
שבב פ,הת
שבע פ,קל_אפעל,הפ,הו,בינוני_שמן,אין_שם_פעולה,אין_פעול #  שביעה - קצת משונה
שבץ פ,פי,פו,הת
שבר פ,נפ,פו,קל_אפעול
שבר פ,פי,אין_שם_פעולה
שבש פ,פי,פו,הת
שבת פ,קל_אפעול,שמור_ל,הפ,הו,אין_פעול
שגע פ,הת
שגע פ,פי,פו,אין_שם_פעולה
שגר פ,פי,פו
שגשג פ,פי
שדך פ,פי+,פו,הת
שדל פ,פי,פו,הת
שדר פ,פי,פו
שדרג פ,פי,פו
שהה פ,קל_אפעל,אין_פעול,הת,הפ,הו,שמור_עע
שוב פ,קל_אפעל,הפ+,הו
שוה פ,הפ,שמור_עו,שם_פעולה=השוואה
שוה פ,קל_אפעול,שמור_עו,אין_שם_פעולה
שוה פ,שמור_עו,פי,הת,הו
שוט פ,קל_אפעל,אין_שם_פעולה
שוק פ,פי,פו,שמור_עו
שוש פ,קל_אפעל
שחח פ,פי,אין_שם_פעולה
שחט פ,נפ,אין_שם_פעולה
שחט פ,קל_אפעל
שחק פ,נפ,פי,אין_שם_פעולה
שחק פ,קל_אפעל
שחר פ,הפ
שחרר פ,הת,פי,פו
שחת פ,הפ,הו
שחת פ,הפ,הו,שמור_ל
שטח פ,הת
שטח פ,קל_אפעל,אין_שם_פעולה,פי # TODO שיטוח או שטיחת טענות ?
שטף פ,נפ,אין_שם_פעולה
שטף פ,קל_אפעול
שיח פ,קל_אפעל,הפ
שיט פ,הפ,הו
שיט פ,פי,שמור_עו
שיך פ,פי,פו,הת,שמור_עו
שים פ,קל_אפעל
שיר פ,קל_אפעל,הו
שיש פ,קל_אפעל
שית פ,הפ,הו,שמור_ל
שכב פ,הפ,הו
שכב פ,נפ,אין_שם_פעולה
שכב פ,קל_אפעל,מקור=לשכב
שכח פ,קל_אפעל,נפ,הת,הפ,הו
שכל פ,הפ+
שכל פ,קל_אפעול,אין_שם_פעולה #רשימה2 ציווי
שכן פ,פי,פו,הת,הפ,הו
שכן פ,קל_אפעול,אין_פעול,אין_שם_פעולה
שכנע פ,פי,פו,הת
שכר פ,נפ,אין_שם_פעולה
שכר פ,קל_אפעול,הפ,הו,הת
שכתב פ,פי,פו
שלב פ,פי,פו,הת
שלח פ,נפ,אין_שם_פעולה
שלח פ,קל_אפעל,פי,פו,הת
שלט פ,נפ,אין_שם_פעולה
שלט פ,קל_אפעול,אין_פעול,פי,הת,הפ,הו # גם שולטתי 
שלך פ,הפ,הו
שלל פ,הת
שלל פ,קל_אפעול,אין_פעול,נפ,שמור_עע
שלם פ,פי,פו,הת,הפ,הו,נפ
שלפ פ,קל_אפעול,נפ
שמד פ,הפ,הו,הת
שמח פ,קל_אפעל,פי,אין_שם_פעולה,אין_פעול,בינוני_שמן
שמט פ,קל_אפעול,נפ,הפ,הו,הת
שמן פ,קל_אפעל,בינוני_שמן,הפ,פי,פו
שמע פ,נפ,אין_שם_פעולה
שמע פ,קל_אפעל,אין_פעול,הפ,הו,הת
שמץ פ,הפ,הו
שמר פ,קל_אפעול+,פי+,פו,הת,נפ
שמש פ,פי,הת
שנא פ,קל_אפעל,הפ,אין_שם_פעולה
שנה פ,קל_אפעל,נפ,פי,פו,הת
שעבד פ,פי,פו,הת
שעט פ,קל_אפעל,אין_שם_פעולה,אין_פעול
שעמם פ,פי,פו,הת
שען פ,נפ,הפ,הו
שער פ,פי,פו
שערך פ,פי
שפט פ,נפ,אין_שם_פעולה
שפט פ,קל_אפעול
שפך פ,נפ,אין_שם_פעולה
שפך פ,קל_אפעול,הת
שפל פ,הפ,הו,הת
שפל פ,קל_אפעול,בינוני_שמן,אין_שם_פעולה
שפע פ,קל_אפעל,פי,פו,הפ,הו
שפפ פ,הת
שפץ פ,פי,פו
שפר פ,פי,פו,הת
